Serial Number:20719195 --,,,
,,,
"Date Time, GMT -0800","Temp, (*C)",mV,pH
3/3/20 12:23,24.45,-83.53,7.96
3/3/20 12:23,24.45,-83.53,7.96
3/3/20 12:23,24.45,-83.53,7.96
3/3/20 12:23,24.45,-83.58,7.96
3/3/20 12:23,24.45,-83.55,7.96
3/3/20 12:24,24.45,-83.55,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.53,7.96
3/3/20 12:24,24.42,-83.55,7.96
3/3/20 12:24,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:25,24.42,-83.55,7.96
3/3/20 12:26,24.42,-83.55,7.96
3/3/20 12:26,24.42,-83.55,7.96
3/3/20 12:26,24.42,-83.55,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.55,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:26,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.55,7.96
3/3/20 12:27,24.42,-83.6,7.96
3/3/20 12:27,24.42,-83.58,7.96
3/3/20 12:27,24.42,-83.58,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:27,24.42,-83.57,7.96
3/3/20 12:28,24.42,-83.57,7.96
3/3/20 12:28,24.42,-83.55,7.96
3/3/20 12:28,24.42,-83.55,7.96
3/3/20 12:28,24.42,-83.55,7.96
3/3/20 12:28,24.42,-83.55,7.96
3/3/20 12:28,24.42,-83.55,7.96
3/3/20 12:28,24.42,-83.53,7.96
3/3/20 12:28,24.42,-83.53,7.96
3/3/20 12:28,24.42,-83.53,7.96
3/3/20 12:28,24.42,-83.52,7.96
3/3/20 12:28,24.42,-83.52,7.96
3/3/20 12:28,24.42,-83.52,7.96
3/3/20 12:29,24.42,-83.52,7.96
3/3/20 12:29,24.42,-83.5,7.96
3/3/20 12:29,24.42,-83.6,7.96
3/3/20 12:29,24.42,-83.5,7.96
3/3/20 12:29,24.42,-83.5,7.96
3/3/20 12:29,24.45,-83.5,7.96
3/3/20 12:29,24.45,-83.5,7.96
3/3/20 12:29,24.45,-83.5,7.96
3/3/20 12:29,24.45,-83.5,7.96
3/3/20 12:29,24.45,-83.5,7.96
3/3/20 12:29,24.45,-83.49,7.96
3/3/20 12:29,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.46,7.96
3/3/20 12:30,24.45,-83.47,7.96
3/3/20 12:30,24.45,-83.47,7.96
3/3/20 12:30,24.45,-83.47,7.96
3/3/20 12:30,24.45,-83.47,7.96
3/3/20 12:30,24.45,-83.47,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:30,24.45,-83.49,7.96
3/3/20 12:31,24.45,-83.47,7.96
3/3/20 12:31,24.45,-83.47,7.96
3/3/20 12:31,24.45,-83.47,7.96
3/3/20 12:31,24.45,-83.47,7.96
3/3/20 12:31,24.45,-83.47,7.96
3/3/20 12:31,24.45,-83.49,7.96
3/3/20 12:31,24.45,-83.49,7.96
3/3/20 12:31,24.47,-83.49,7.96
3/3/20 12:31,24.47,-83.49,7.96
3/3/20 12:31,24.47,-83.47,7.96
3/3/20 12:31,24.47,-83.47,7.96
3/3/20 12:31,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.47,7.96
3/3/20 12:32,24.47,-83.46,7.96
3/3/20 12:32,24.47,-83.46,7.96
3/3/20 12:32,24.47,-83.46,7.96
3/3/20 12:32,24.47,-83.44,7.96
3/3/20 12:32,24.47,-83.44,7.96
3/3/20 12:32,24.47,-83.42,7.96
3/3/20 12:32,24.47,-83.42,7.96
3/3/20 12:33,24.47,-83.41,7.96
3/3/20 12:33,24.47,-83.41,7.96
3/3/20 12:33,24.5,-83.39,7.96
3/3/20 12:33,24.5,-83.39,7.96
3/3/20 12:33,24.5,-83.39,7.96
3/3/20 12:33,24.5,-83.38,7.95
3/3/20 12:33,24.5,-83.38,7.95
3/3/20 12:33,24.5,-83.38,7.95
3/3/20 12:33,24.52,-83.36,7.95
3/3/20 12:33,24.52,-83.36,7.95
3/3/20 12:33,24.52,-83.36,7.95
3/3/20 12:33,24.54,-83.35,7.95
3/3/20 12:34,24.54,-83.35,7.95
3/3/20 12:34,24.54,-83.35,7.95
3/3/20 12:34,24.57,-83.35,7.95
3/3/20 12:34,24.57,-83.35,7.95
3/3/20 12:34,24.57,-83.33,7.95
3/3/20 12:34,24.59,-83.33,7.95
3/3/20 12:34,24.59,-83.33,7.95
3/3/20 12:34,24.59,-83.33,7.95
3/3/20 12:34,24.59,-83.32,7.95
3/3/20 12:34,24.62,-83.32,7.95
3/3/20 12:34,24.62,-83.32,7.95
3/3/20 12:34,24.62,-83.3,7.95
3/3/20 12:35,24.62,-83.3,7.95
3/3/20 12:35,24.64,-83.3,7.95
3/3/20 12:35,24.64,-83.3,7.95
3/3/20 12:35,24.64,-83.28,7.95
3/3/20 12:35,24.67,-83.28,7.95
3/3/20 12:35,24.67,-83.27,7.95
3/3/20 12:35,24.67,-83.27,7.95
3/3/20 12:35,24.67,-83.27,7.95
3/3/20 12:35,24.67,-83.25,7.95
3/3/20 12:35,24.69,-83.25,7.95
3/3/20 12:35,24.69,-83.24,7.95
3/3/20 12:35,24.69,-83.24,7.95
3/3/20 12:36,24.69,-83.22,7.95
3/3/20 12:36,24.71,-83.22,7.95
3/3/20 12:36,24.71,-83.22,7.95
3/3/20 12:36,24.71,-83.22,7.95
3/3/20 12:36,24.71,-83.21,7.95
3/3/20 12:36,24.74,-83.21,7.95
3/3/20 12:36,24.74,-83.19,7.95
3/3/20 12:36,24.74,-83.19,7.95
3/3/20 12:36,24.74,-83.17,7.95
3/3/20 12:36,24.76,-83.17,7.95
3/3/20 12:36,24.76,-83.16,7.95
3/3/20 12:36,24.76,-83.16,7.95
3/3/20 12:37,24.76,-83.16,7.95
3/3/20 12:37,24.76,-83.14,7.95
3/3/20 12:37,24.79,-83.14,7.95
3/3/20 12:37,24.79,-83.14,7.95
3/3/20 12:37,24.79,-83.13,7.95
3/3/20 12:37,24.79,-83.13,7.95
3/3/20 12:37,24.79,-83.13,7.95
3/3/20 12:37,24.79,-83.11,7.95
3/3/20 12:37,24.81,-83.11,7.95
3/3/20 12:37,24.81,-83.11,7.95
3/3/20 12:37,24.81,-83.1,7.95
3/3/20 12:37,24.81,-83.1,7.95
3/3/20 12:38,24.81,-83.08,7.95
3/3/20 12:38,24.83,-83.08,7.95
3/3/20 12:38,24.83,-83.08,7.95
3/3/20 12:38,24.83,-83.07,7.95
3/3/20 12:38,24.83,-83.07,7.95
3/3/20 12:38,24.83,-83.05,7.95
3/3/20 12:38,24.83,-83.05,7.95
3/3/20 12:38,24.86,-83.05,7.95
3/3/20 12:38,24.86,-83.03,7.95
3/3/20 12:38,24.86,-83.03,7.95
3/3/20 12:38,24.86,-83.02,7.95
3/3/20 12:38,24.86,-83.02,7.95
3/3/20 12:39,24.86,-83.02,7.95
3/3/20 12:39,24.88,-83,7.95
3/3/20 12:39,24.88,-83,7.95
3/3/20 12:39,24.88,-83,7.95
3/3/20 12:39,24.88,-83,7.95
3/3/20 12:39,24.88,-82.99,7.95
3/3/20 12:39,24.88,-82.99,7.95
3/3/20 12:39,24.91,-82.99,7.95
3/3/20 12:39,24.91,-82.97,7.95
3/3/20 12:39,24.91,-82.97,7.95
3/3/20 12:39,24.91,-82.97,7.95
3/3/20 12:39,24.91,-82.96,7.95
3/3/20 12:40,24.93,-82.96,7.95
3/3/20 12:40,24.93,-82.96,7.95
3/3/20 12:40,24.93,-82.94,7.95
3/3/20 12:40,24.93,-82.94,7.95
3/3/20 12:40,24.96,-82.92,7.95
3/3/20 12:40,24.96,-82.92,7.95
3/3/20 12:40,24.96,-82.92,7.95
3/3/20 12:40,24.96,-82.91,7.95
3/3/20 12:40,24.96,-82.91,7.95
3/3/20 12:40,24.98,-82.91,7.95
3/3/20 12:40,24.98,-82.89,7.94
3/3/20 12:40,24.98,-82.89,7.94
3/3/20 12:41,24.98,-82.88,7.94
3/3/20 12:41,25,-82.88,7.94
3/3/20 12:41,25,-82.77,7.94
3/3/20 12:41,25,-82.89,7.94
3/3/20 12:41,25,-82.89,7.94
3/3/20 12:41,25,-82.85,7.94
3/3/20 12:41,25.03,-82.85,7.94
3/3/20 12:41,25.03,-82.83,7.94
3/3/20 12:41,25.03,-82.83,7.94
3/3/20 12:41,25.03,-82.83,7.94
3/3/20 12:41,25.03,-82.82,7.94
3/3/20 12:41,25.05,-82.82,7.94
3/3/20 12:42,25.05,-82.82,7.94
3/3/20 12:42,25.05,-82.82,7.94
3/3/20 12:42,25.05,-82.82,7.94
3/3/20 12:42,25.05,-82.8,7.94
3/3/20 12:42,25.05,-82.8,7.94
3/3/20 12:42,25.08,-82.83,7.94
3/3/20 12:42,25.08,-82.8,7.94
3/3/20 12:42,25.08,-82.8,7.94
3/3/20 12:42,25.08,-82.78,7.94
3/3/20 12:42,25.08,-82.78,7.94
3/3/20 12:42,25.08,-82.78,7.94
3/3/20 12:42,25.1,-82.96,7.95
3/3/20 12:43,25.1,-82.78,7.94
3/3/20 12:43,25.1,-82.77,7.94
3/3/20 12:43,25.1,-82.77,7.94
3/3/20 12:43,25.1,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.13,-82.75,7.94
3/3/20 12:43,25.15,-82.75,7.94
3/3/20 12:43,25.15,-82.74,7.94
3/3/20 12:44,25.15,-82.74,7.94
3/3/20 12:44,25.15,-82.74,7.94
3/3/20 12:44,25.15,-82.74,7.94
3/3/20 12:44,25.15,-82.75,7.94
3/3/20 12:44,25.15,-82.74,7.94
3/3/20 12:44,25.15,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:44,25.17,-82.74,7.94
3/3/20 12:45,25.17,-82.74,7.94
3/3/20 12:45,25.17,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:45,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.2,-82.74,7.94
3/3/20 12:46,25.22,-82.74,7.94
3/3/20 12:46,25.22,-82.74,7.94
3/3/20 12:46,25.22,-82.72,7.94
3/3/20 12:46,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.72,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:47,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:48,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:49,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:50,25.22,-82.74,7.94
3/3/20 12:51,25.22,-82.74,7.94
3/3/20 12:51,25.22,-82.72,7.94
3/3/20 12:51,25.22,-83.58,7.96
3/3/20 12:51,25.22,-82.78,7.94
3/3/20 12:51,25.22,-82.78,7.94
3/3/20 12:51,25.22,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:51,25.25,-82.74,7.94
3/3/20 12:52,25.25,-82.74,7.94
3/3/20 12:52,25.22,-82.74,7.94
3/3/20 12:52,25.22,-82.74,7.94
3/3/20 12:52,25.22,-82.74,7.94
3/3/20 12:52,25.22,-82.75,7.94
3/3/20 12:52,25.22,-82.74,7.94
3/3/20 12:52,25.22,-82.63,7.94
3/3/20 12:52,25.22,-82.67,7.94
3/3/20 12:52,25.22,-82.71,7.94
3/3/20 12:52,25.22,-82.72,7.94
3/3/20 12:52,25.22,-82.72,7.94
3/3/20 12:52,25.22,-82.74,7.94
3/3/20 12:53,25.22,-82.74,7.94
3/3/20 12:53,25.22,-82.74,7.94
3/3/20 12:53,25.22,-82.74,7.94
3/3/20 12:53,25.22,-82.75,7.94
3/3/20 12:53,25.22,-82.75,7.94
3/3/20 12:53,25.22,-82.75,7.94
3/3/20 12:53,25.22,-82.77,7.94
3/3/20 12:53,25.22,-82.75,7.94
3/3/20 12:53,25.22,-82.75,7.94
3/3/20 12:53,25.22,-82.77,7.94
3/3/20 12:53,25.22,-82.77,7.94
3/3/20 12:53,25.22,-82.77,7.94
3/3/20 12:54,25.22,-82.77,7.94
3/3/20 12:54,25.22,-82.77,7.94
3/3/20 12:54,25.22,-82.78,7.94
3/3/20 12:54,25.22,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.77,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:54,25.2,-82.78,7.94
3/3/20 12:55,25.2,-82.77,7.94
3/3/20 12:55,25.2,-82.77,7.94
3/3/20 12:55,25.2,-82.75,7.94
3/3/20 12:55,25.2,-82.72,7.94
3/3/20 12:55,25.2,-82.71,7.94
3/3/20 12:55,25.2,-82.69,7.94
3/3/20 12:55,25.2,-82.67,7.94
3/3/20 12:55,25.2,-82.66,7.94
3/3/20 12:55,25.2,-82.66,7.94
3/3/20 12:55,25.22,-82.64,7.94
3/3/20 12:55,25.22,-82.64,7.94
3/3/20 12:55,25.22,-82.63,7.94
3/3/20 12:56,25.22,-82.61,7.94
3/3/20 12:56,25.22,-82.61,7.94
3/3/20 12:56,25.22,-82.6,7.94
3/3/20 12:56,25.22,-82.58,7.94
3/3/20 12:56,25.25,-82.57,7.94
3/3/20 12:56,25.25,-82.55,7.94
3/3/20 12:56,25.25,-82.53,7.94
3/3/20 12:56,25.27,-82.52,7.94
3/3/20 12:56,25.27,-82.5,7.94
3/3/20 12:56,25.27,-82.49,7.94
3/3/20 12:56,25.29,-82.49,7.94
3/3/20 12:56,25.29,-82.47,7.94
3/3/20 12:57,25.32,-82.46,7.94
3/3/20 12:57,25.32,-82.46,7.94
3/3/20 12:57,25.32,-82.44,7.94
3/3/20 12:57,25.34,-82.44,7.94
3/3/20 12:57,25.34,-82.44,7.94
3/3/20 12:57,25.37,-82.46,7.94
3/3/20 12:57,25.37,-82.42,7.94
3/3/20 12:57,25.37,-82.41,7.94
3/3/20 12:57,25.39,-82.41,7.94
3/3/20 12:57,25.39,-82.41,7.94
3/3/20 12:57,25.39,-82.39,7.94
3/3/20 12:57,25.39,-82.39,7.94
3/3/20 12:58,25.42,-82.39,7.93
3/3/20 12:58,25.42,-82.39,7.93
3/3/20 12:58,25.42,-82.39,7.93
3/3/20 12:58,25.44,-82.39,7.93
3/3/20 12:58,25.44,-82.39,7.93
3/3/20 12:58,25.44,-82.39,7.93
3/3/20 12:58,25.46,-82.39,7.93
3/3/20 12:58,25.46,-82.39,7.93
3/3/20 12:58,25.49,-82.39,7.93
3/3/20 12:58,25.49,-82.39,7.93
3/3/20 12:58,25.49,-82.39,7.93
3/3/20 12:58,25.49,-82.39,7.93
3/3/20 12:59,25.51,-82.38,7.93
3/3/20 12:59,25.51,-82.38,7.93
3/3/20 12:59,25.51,-82.39,7.93
3/3/20 12:59,25.51,-82.39,7.93
3/3/20 12:59,25.51,-82.39,7.93
3/3/20 12:59,25.54,-82.39,7.93
3/3/20 12:59,25.54,-82.38,7.93
3/3/20 12:59,25.54,-82.38,7.93
3/3/20 12:59,25.54,-82.38,7.93
3/3/20 12:59,25.54,-82.38,7.93
3/3/20 12:59,25.54,-82.38,7.93
3/3/20 12:59,25.56,-82.38,7.93
3/3/20 13:00,25.56,-82.38,7.93
3/3/20 13:00,25.56,-82.38,7.93
3/3/20 13:00,25.56,-82.36,7.93
3/3/20 13:00,25.56,-82.38,7.93
3/3/20 13:00,25.56,-82.36,7.93
3/3/20 13:00,25.56,-82.36,7.93
3/3/20 13:00,25.56,-82.36,7.93
3/3/20 13:00,25.56,-82.36,7.93
3/3/20 13:00,25.59,-82.36,7.93
3/3/20 13:00,25.59,-82.36,7.93
3/3/20 13:00,25.59,-82.36,7.93
3/3/20 13:00,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.35,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.35,7.93
3/3/20 13:01,25.59,-82.35,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.59,-82.36,7.93
3/3/20 13:01,25.61,-82.35,7.93
3/3/20 13:01,25.61,-82.36,7.93
3/3/20 13:01,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:02,25.61,-82.35,7.93
3/3/20 13:03,25.61,-82.35,7.93
3/3/20 13:03,25.61,-82.35,7.93
3/3/20 13:03,25.61,-82.33,7.93
3/3/20 13:03,25.63,-82.35,7.93
3/3/20 13:03,25.63,-82.35,7.93
3/3/20 13:03,25.63,-82.35,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:03,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.33,7.93
3/3/20 13:04,25.63,-82.32,7.93
3/3/20 13:04,25.63,-82.32,7.93
3/3/20 13:04,25.63,-82.32,7.93
3/3/20 13:04,25.63,-82.32,7.93
3/3/20 13:04,25.63,-82.32,7.93
3/3/20 13:05,25.63,-82.32,7.93
3/3/20 13:05,25.63,-82.32,7.93
3/3/20 13:05,25.63,-82.3,7.93
3/3/20 13:05,25.63,-82.3,7.93
3/3/20 13:05,25.63,-82.3,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:05,25.66,-82.28,7.93
3/3/20 13:05,25.66,-82.3,7.93
3/3/20 13:06,25.66,-82.28,7.93
3/3/20 13:06,25.66,-82.28,7.93
3/3/20 13:06,25.66,-82.28,7.93
3/3/20 13:06,25.66,-82.28,7.93
3/3/20 13:06,25.66,-82.27,7.93
3/3/20 13:06,25.66,-82.28,7.93
3/3/20 13:06,25.68,-82.27,7.93
3/3/20 13:06,25.68,-82.27,7.93
3/3/20 13:06,25.68,-82.27,7.93
3/3/20 13:06,25.68,-82.27,7.93
3/3/20 13:06,25.68,-82.25,7.93
3/3/20 13:06,25.68,-82.25,7.93
3/3/20 13:07,25.68,-82.25,7.93
3/3/20 13:07,25.68,-82.25,7.93
3/3/20 13:07,25.68,-82.25,7.93
3/3/20 13:07,25.68,-82.25,7.93
3/3/20 13:07,25.71,-82.25,7.93
3/3/20 13:07,25.71,-82.25,7.93
3/3/20 13:07,25.71,-82.25,7.93
3/3/20 13:07,25.71,-82.24,7.93
3/3/20 13:07,25.71,-82.24,7.93
3/3/20 13:07,25.71,-82.24,7.93
3/3/20 13:07,25.71,-82.24,7.93
3/3/20 13:07,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.24,7.93
3/3/20 13:08,25.71,-82.24,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.71,-82.22,7.93
3/3/20 13:08,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.22,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.22,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:09,25.73,-82.22,7.93
3/3/20 13:09,25.73,-82.21,7.93
3/3/20 13:10,25.73,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.21,7.93
3/3/20 13:10,25.76,-82.21,7.93
3/3/20 13:10,25.76,-82.19,7.93
3/3/20 13:10,25.76,-82.21,7.93
3/3/20 13:11,25.76,-82.19,7.93
3/3/20 13:11,25.76,-82.19,7.93
3/3/20 13:11,25.76,-82.19,7.93
3/3/20 13:11,25.76,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:11,25.78,-82.19,7.93
3/3/20 13:12,25.78,-82.17,7.93
3/3/20 13:12,25.78,-82.19,7.93
3/3/20 13:12,25.78,-82.17,7.93
3/3/20 13:12,25.78,-82.17,7.93
3/3/20 13:12,25.78,-82.19,7.93
3/3/20 13:12,25.78,-82.22,7.93
3/3/20 13:12,25.78,-82.19,7.93
3/3/20 13:12,25.78,-82.19,7.93
3/3/20 13:12,25.78,-82.17,7.93
3/3/20 13:12,25.81,-82.19,7.93
3/3/20 13:12,25.81,-82.19,7.93
3/3/20 13:12,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:13,25.81,-82.17,7.93
3/3/20 13:14,25.81,-82.17,7.93
3/3/20 13:14,25.81,-82.17,7.93
